Parcel ID (TMK),Petition Number,Site Address,End Year,Year
480050110000,A10110038,48-448 HAUPOA ST,2020,2020
480050160000,A10170016,48-466 HAUPOA ST,2026,2020
480070090000,A10170006,48-210 WAIAHOLE HMSTD RD,2026,2020
480070100000,A20040872,48-240 WAIAHOLE HMSTD RD,2023,2020
480080010000,A10150229,48-159 WAIAHOLE HMSTD RD,2024,2020
480080080000,A10180061,WAIAHOLE VALLEY RD,2027,2020
480080100000,A10180130,48-197 WAIAHOLE HOMESTEAD RD,2027,2020
480080230000,A10190166,48-120 KAMEHAMEHA HWY,2028,2020
Parcel ID (TMK),Petition Number,Site Address,End Year,2020
480080310000,A10150030,WAIAHOLE HMSTD RD,2024,2020
480080320000,A10150157,48-171 WAIAHOLE HOMESTEAD RD,2024,2020
480090010000,A10140240,48-166 KAMEHAMEHA HWY,2023,2020
480090060000,A05160174,48-190 KAMEHAMEHA HWY,2020,2020
480090290000,A10150029,48-218 KAMEHAMEHA HWY,2024,2020
480090330000,A10180025,48-198 KAMEHAMEHA HWY,2027,2020
480100030000,A10190293,48-294 KAMEHAMEHA HWY,2028,2020
480100040000,A10160132,48-241 WAIAHOLE VALLEY RD,2025,2020
480100070000,A10160201,48-254 KAMEHAMEHA HWY,2025,2020
480110010000,A10170098,48-235 WAIAHOLE HOMESTEAD RD,2026,2020
480110010000,A10170099,48-235 WAIAHOLE HOMESTEAD RD,2026,2020
480110420000,A10140062,48-200 WAIAHOLE VALLEY RD,2023,2020
480110480000,A20040963,48-264 WAIAHOLE VLY RD,2023,2020
480120100000,A10140192,48-251 WAIAHOLE VALLEY RD,2023,2020
480120210000,A20040869,48-449 WAIAHOLE VLY S BR RD,2023,2020
480120220000,A10150053,48-440 WAIAHOLE VLY N BR RD,2024,2020
480120320000,A10150116,48-435 WAIAHOLE VALLEY RD,2024,2020
480120340000,A10170049,WAIAHOLE VALLEY RD,2026,2020
480120350000,A10140337,WAIAHOLE VALLEY RD,2023,2020
480120360000,A10150186,48-1797 D WAIAHOLE VALLEY RD,2024,2020
480120380000,A10150026,WAIAHOLE VALLEY S BRANCH RD,2024,2020
480120400000,A10200005,WAIAHOLE VALLEY S BRANCH RD,2029,2020
480120410000,A20040878,48-367 WAIAHOLE VALLEY RD,2023,2020
480120490000,A10200004,WAIAHOLE VALLEY RD,2029,2020
490010010000,A20040525,49-150 KAMEHAMEHA HWY,2023,2020
490010110000,A20040527,49-145 KAMEHAMEHA HWY,2023,2020
490010140000,A20040584,49-139 KAMEHAMEHA HWY,2023,2020
490010180000,A10150151,49-65 KAMEHAMEHA HWY,2024,2020
490020010000,A20040529,49-176 KAMEHAMEHA HWY,2023,2020
490020020000,A20040530,KAMEHAMEHA HWY,2023,2020
490020030000,A20040531,KAMEHAMEHA HWY,2023,2020
490020050000,A20040532,KAMEHAMEHA HWY,2023,2020
490030010000,A20040533,49-275 KAMEHAMEHA HWY,2023,2020
490030140000,A20040536,KAMEHAMEHA HWY,2023,2020
490030150000,A20040537,49-243 KAMEHAMEHA HWY,2023,2020
490030160000,A20040538,KAMEHAMEHA HWY,2023,2020
490030300000,A10140211,49-76 JOHNSON RD,2023,2020
490040020000,A20040542,49-560 KAMEHAMEHA HWY,2023,2020
490040090000,A20040543,KAMEHAMEHA HWY,2023,2020
490050010000,A20040544,49-586 KAMEHAMEHA HWY,2023,2020
510010010000,A20040545,51-114 KAMEHAMEHA HWY,2023,2020
510010150000,A20040549,51-24 KAMEHAMEHA HWY,2023,2020
510010160000,A20040550,51-22 KAMEHAMEHA HWY,2023,2020
Parcel ID (TMK),Petition Number,Site Address,End Year,2020
510010230000,A20040551,KAMEHAMEHA HWY,2023,2020
510010240000,A20040552,KAMEHAMEHA HWY,2023,2020
510010250000,A20040553,KAMEHAMEHA HWY,2023,2020
510040010000,A20040554,KAMEHAMEHA HWY,2023,2020
510070020000,A10150150,KAMEHAMEHA HWY,2024,2020
510070030000,AV10150009,KAMEHAMEHA HWY,2024,2020
530010410000,A10200103,53-106 KAMEHAMEHA HWY,2029,2020
530030010000,A10200104,53-270 KAMEHAMEHA HWY,2029,2020
530030090000,A10140178,KAMEHAMEHA HWY,2023,2020
530040020000,AV10150001,53-352 KAMEHAMEHA HWY,2024,2020
530040050000,AV10200015,KAMEHAMEHA HWY,2029,2020
530040060000,A10140179,KAMEHAMEHA HWY,2023,2020
530040070000,A10150321,KAMEHAMEHA HWY,2024,2020
530040130000,AV10200012,KAMEHAMEHA HWY,2029,2020
530040180000,A10110147,53-370 A KAMEHAMEHA HWY,2020,2020
530040190000,A10110146,KAMEHAMEHA HWY,2020,2020
530040380000,A10140013,53-354 KAMEHAMEHA HWY,2023,2020
530050070000,A05160177,53-374 B KAMEHAMEHA HWY,2020,2020
530050070000,A05160180,53-374 B KAMEHAMEHA HWY,2020,2020
530050070000,A05160182,53-374 B KAMEHAMEHA HWY,2020,2020
530050070000,A05160183,53-374 B KAMEHAMEHA HWY,2020,2020
530050070000,A05160184,53-374 B KAMEHAMEHA HWY,2020,2020
530050100000,A10170077,53-416 A KAMEHAMEHA HWY,2026,2020
530050110000,A10140385,53-416 G KAMEHAMEHA HWY,2023,2020
530050120000,A05160179,KAMEHAMEHA HWY,2020,2020
530050250000,A05160181,KAMEHAMEHA HWY,2020,2020
530050260000,A05160178,KAMEHAMEHA HWY,2020,2020
530050450003,A10150246,53-416 J KAMEHAMEHA HWY,2024,2020
530050450004,A05170122,53-416 K KAMEHAMEHA HWY,2021,2020
530050500000,A10140061,53-416 KAMEHAMEHA HWY,2023,2020
530060050000,AV10190022,53-480 KAMEHAMEHA HWY,2028,2020
530060130000,A10150066,KAMEHAMEHA HWY,2024,2020
530060140000,A10150067,53-532 KAMEHAMEHA HWY,2024,2020
530060150000,A10140213,53-530 KAMEHAMEHA HWY,2023,2020
530060310000,A05190306,53-490 W KAMEHAMEHA HWY,2023,2020
530070070001,A05190085,53-310 A PUNALUU VALLEY RD,2023,2020
530070070003,A10160039,53-310 C PUNALUU VALLEY RD,2025,2020
530070130000,A20040021,53-368 PUNALUU VALLEY RD,2023,2020
530070150000,A10140010,53-350 PUNALUU VALLEY RD,2023,2020
530070180000,A10140180,KAMEHAMEHA HWY,2023,2020
530070190000,A10140181,KAMEHAMEHA HWY,2023,2020
530070200001,A10140011,53-354 PUNALUU VALLEY RD,2023,2020
530070230000,A10200105,53-368 D KAMEHAMEHA HWY,2029,2020
Parcel ID (TMK),Petition Number,Site Address,End Year,2020
530090230000,A05160240,KAMEHAMEHA HWY,2020,2020
530090670001,A05160053,53-720 KAMEHAMEHA HWY,2020,2020
530090670002,A05160052,53-720 KAMEHAMEHA HWY,2020,2020
530090680001,A05160006,53-772 KAMEHAMEHA HWY,2020,2020
530090690001,A05160124,53-772 KAMEHAMEHA HWY,2020,2020
530090690002,A05160125,53-772 KAMEHAMEHA HWY,2020,2020
530090700001,A05160122,53-772 KAMEHAMEHA HWY,2020,2020
530090710001,A05190047,53-720 KAMEHAMEHA HWY,2023,2020
530090710002,A05190048,53-720 KAMEHAMEHA HWY,2023,2020
530090720001,A05190049,53-720 KAMEHAMEHA HWY,2023,2020
530090720002,A05190050,53-720 KAMEHAMEHA HWY,2023,2020
530090730001,A10140039,53 KAMEHAMEHA HWY,2023,2020
530090740001,A20040854,53 KAMEHAMEHA HWY,2023,2020
530090740002,A20040855,53 KAMEHAMEHA HWY,2023,2020
530090750001,A10160154,53-64 PUHULI ST,2025,2020
530090750002,A10160241,53-64 PUHULI ST,2025,2020
530090760001,A10160255,53 KAMEHAMEHA HWY,2025,2020
530090760002,AV10140010,53 KAMEHAMEHA HWY,2023,2020
530090770001,A10160264,53 KAMEHAMEHA HWY,2025,2020
530090770002,AV10140003,53 KAMEHAMEHA HWY,2023,2020
530090780001,A10160271,53 KAMEHAMEHA HWY,2025,2020
530090780002,AV10140008,53 KAMEHAMEHA HWY,2023,2020
530090790001,A10160256,53 KAMEHAMEHA HWY,2025,2020
530090790002,AV10140005,53 KAMEHAMEHA HWY,2023,2020
530090800001,A05190051,53-720 KAMEHAMEHA HWY,2023,2020
530090800002,A05190052,53-720 KAMEHAMEHA HWY,2023,2020
530090810001,A05190053,53-720 KAMEHAMEHA HWY,2023,2020
530090810002,A05190054,53-720 KAMEHAMEHA HWY,2023,2020
530090820001,A05190055,53-720 KAMEHAMEHA HWY,2023,2020
530090820002,A05190056,53-720 KAMEHAMEHA HWY,2023,2020
530090840001,A10110016,53 KAMEHAMEHA HWY,2020,2020
530090840002,A10110017,53 KAMEHAMEHA HWY,2020,2020
530090850001,A10110018,53 KAMEHAMEHA HWY,2020,2020
530090850002,A10110019,53 KAMEHAMEHA HWY,2020,2020
530090860001,A10110020,53 KAMEHAMEHA HWY,2020,2020
530090860002,A10110021,53 KAMEHAMEHA HWY,2020,2020
530090870001,A10180006,53 KAMEHAMEHA HWY,2027,2020
530090870002,A10110015,53 KAMEHAMEHA HWY,2020,2020
530090880001,A05190057,53-720 KAMEHAMEHA HWY,2023,2020
530090880002,A05190058,53-720 KAMEHAMEHA HWY,2023,2020
530090890001,A05190059,53-720 KAMEHAMEHA HWY,2023,2020
530090890002,A05190060,53-720 KAMEHAMEHA HWY,2023,2020
530090900001,A05190061,53-720 KAMEHAMEHA HWY,2023,2020
Parcel ID (TMK),Petition Number,Site Address,End Year,2020
530090900002,A05190062,53-720 KAMEHAMEHA HWY,2023,2020
530090910001,A05190063,53-720 KAMEHAMEHA HWY,2023,2020
530090910002,A05190064,53-720 KAMEHAMEHA HWY,2023,2020
530090920001,A05190065,53-720 KAMEHAMEHA HWY,2023,2020
530090920002,A05190066,53-720 KAMEHAMEHA HWY,2023,2020
530090940001,A05190067,53-720 KAMEHAMEHA HWY,2023,2020
530090940002,A05190068,53-720 KAMEHAMEHA HWY,2023,2020
530090950001,A05190069,53-720 KAMEHAMEHA HWY,2023,2020
530090950002,A05190071,53-720 KAMEHAMEHA HWY,2023,2020
530090960001,A05190072,53-720 KAMEHAMEHA HWY,2023,2020
530090960002,A05190073,53-720 KAMEHAMEHA HWY,2023,2020
530090970001,A10140073,53-664 KAMEHAMEHA HWY,2023,2020
530091000001,A05160186,53 KAMEHAMEHA HWY,2020,2020
530091000002,A05160187,53 KAMEHAMEHA HWY,2020,2020
530110010000,AV10200013,53-284 KAMEHAMEHA HWY,2029,2020
530110060000,A20040022,KAMEHAMEHA HWY,2023,2020
530150160000,A10170069,53-110 HALAI ST,2026,2020
530150250000,A10160170,53-7 HALAI PL,2025,2020
530150330000,A10160242,53-97 HALAI ST,2025,2020
530150390000,A10170042,53-37 HALAI ST,2026,2020
540040200000,A20040853,KAWAIPUNA ST,2023,2020
550040190000,A10190203,STABLE RD,2028,2020
550040190000,A10190204,STABLE RD,2028,2020
550040190000,A10190205,STABLE RD,2028,2020
550040190000,AV10190001,STABLE RD,2028,2020
550050010000,A10190199,55-179 POOHAILI ST,2028,2020
550050010000,A10190200,55-179 POOHAILI ST,2028,2020
550050010000,A10190201,55-179 POOHAILI ST,2028,2020
550050010000,A10190202,55-179 POOHAILI ST,2028,2020
550050180000,AV10200011,55-756 WAHINEPEE ST,2029,2020
550050200000,A10190198,56-4 KAMEHAMEHA HWY,2028,2020
550050210000,A10120202,KAMEHAMEHA HWY,2021,2020
550050210000,A10200068,KAMEHAMEHA HWY,2029,2020
550050210000,A10200069,KAMEHAMEHA HWY,2028,2020
550050210000,AV10190016,KAMEHAMEHA HWY,2028,2020
550050220000,A10190196,WAHINEPEE ST,2028,2020
550050220000,A10190197,WAHINEPEE ST,2028,2020
550050220000,AV10190004,WAHINEPEE ST,2028,2020
550050240000,A10190195,KAMEHAMEHA HWY,2028,2020
550050250000,A10190194,KAMEHAMEHA HWY,2028,2020
550060010000,A10110172,55-280 KAMEHAMEHA HWY,2020,2020
550060010000,A10190237,55-280 KAMEHAMEHA HWY,2028,2020
550060010000,A10190238,55-280 KAMEHAMEHA HWY,2028,2020
Parcel ID (TMK),Petition Number,Site Address,End Year,2020
550060010000,A10190239,55-280 KAMEHAMEHA HWY,2028,2020
550060010000,A10190240,55-280 KAMEHAMEHA HWY,2028,2020
550060010000,A10190241,55-280 KAMEHAMEHA HWY,2028,2020
550060010000,A10190242,55-280 KAMEHAMEHA HWY,2028,2020
550060010000,A10190243,55-280 KAMEHAMEHA HWY,2028,2020
550060010000,A10190244,55-280 KAMEHAMEHA HWY,2028,2020
550060010000,A10190245,55-280 KAMEHAMEHA HWY,2028,2020
550060010000,A10190246,55-280 KAMEHAMEHA HWY,2028,2020
550060010000,A10190247,55-280 KAMEHAMEHA HWY,2028,2020
550060010000,A10190272,55-280 KAMEHAMEHA HWY,2028,2020
550060010000,AV10190009,55-280 KAMEHAMEHA HWY,2028,2020
550060100000,AV10160003,KAMEHAMEHA HWY,2025,2020
550060110000,A10190248,KAMEHAMEHA HWY,2028,2020
550060110000,A10190249,KAMEHAMEHA HWY,2028,2020
550060110000,AV10190007,KAMEHAMEHA HWY,2028,2020
550070010000,A10130131,KAMEHAMEHA HWY,2022,2020
550080010000,A10160257,55-269 POOHAILI ST,2025,2020
550080010000,AV10160004,55-269 POOHAILI ST,2025,2020
550080030000,A10170119,WAHINEPEE ST,2026,2020
550080040000,A10170118,WAHINEPEE ST,2026,2020
550080050000,A10170117,WAHINEPEE ST,2026,2020
550080080000,AV10160008,WAHINEPEE ST,2025,2020
550080130000,AV10160009,55-758 WAHINEPEE ST,2025,2020
550080250000,A10170116,WAHINEPEE ST,2026,2020
550080280000,AV10160011,WAHINEPEE ST,2025,2020
550080490000,AV10140001,KAMEHAMEHA HWY,2023,2020
550080510000,A10160282,KAMEHAMEHA HWY,2025,2020
550080540000,A10160283,KAMEHAMEHA HWY,2025,2020
550080550000,AV10160012,KAMEHAMEHA HWY,2025,2020
550080560000,A10160284,KAMEHAMEHA HWY,2025,2020
550080570000,A10160285,KAMEHAMEHA HWY,2025,2020
550080580000,A10160286,KAMEHAMEHA HWY,2025,2020
550080590000,A10160287,KAMEHAMEHA HWY,2025,2020
550080610000,AV10160013,KAMEHAMEHA HWY,2025,2020
550080630000,A10150236,POOHAILI RD,2024,2020
550080630000,A10190210,POOHAILI RD,2028,2020
550080630000,A10190211,POOHAILI RD,2028,2020
550080630000,AV10160014,POOHAILI RD,2025,2020
550080640000,AV10160015,POOHAILI ST,2025,2020
560030250000,A20040251,56-1101 KAMEHAMEHA HWY,2023,2020
560030260000,A10190265,56-1081 KAMEHAMEHA HWY,2028,2020
560030260000,AV10190017,56-1081 KAMEHAMEHA HWY,2028,2020
560030470000,A10180091,56-1101 KAMEHAMEHA HWY,2027,2020
Parcel ID (TMK),Petition Number,Site Address,End Year,2020
560030530018,A05190009,56-1089 KAMEHAMEHA HWY,2023,2020
560050020001,AV10170011,56-1080 KAMEHAMEHA HWY,2026,2020
560050020002,AV10170010,56-1080 KAMEHAMEHA HWY,2026,2020
560050020003,A10170094,56-1080 KAMEHAMEHA HWY,2026,2020
560050020004,A05180059,56-1080 KAMEHAMEHA HWY,2022,2020
560050020005,A05180060,56-1080 KAMEHAMEHA HWY,2022,2020
560050050000,A10180024,56-970 KAMEHAMEHA HWY,2027,2020
560050060000,A10110227,56-1048 KAMEHAMEHA HWY,2020,2020
560050070000,A10110061,56-1050 KAMEHAMEHA HWY,2020,2020
560050140000,A10180068,56-1060 KAMEHAMEHA HWY,2027,2020
560050150000,A10180071,KAMEHAMEHA HWY,2027,2020
560050180000,A10140203,56-800 KAMEHAMEHA HWY,2023,2020
560050190000,A10190184,56-1030 KAMEHAMEHA HWY,2028,2020
560050200000,A10180069,56-1150 KAMEHAMEHA HWY,2027,2020
560050240000,A10200131,56-1030 KAMEHAMEHA HWY,2029,2020
560060020000,AV10160016,KAMEHAMEHA HWY,2025,2020
560060040000,A05160137,56-156 KAMEHAMEHA HWY,2020,2020
560060060000,A10190206,56-350 KAMEHAMEHA HWY,2028,2020
560060060000,A10190207,56-350 KAMEHAMEHA HWY,2028,2020
560060060000,A10190208,56-350 KAMEHAMEHA HWY,2028,2020
560060060000,A10190209,56-350 KAMEHAMEHA HWY,2028,2020
560060060000,A10190217,56-350 KAMEHAMEHA HWY,2028,2020
560060060000,AV10190015,56-350 KAMEHAMEHA HWY,2028,2020
560060180001,A05160111,56-452 KAMEHAMEHA HWY,2020,2020
560060180001,A05160112,56-452 KAMEHAMEHA HWY,2020,2020
560060180001,A05160113,56-452 KAMEHAMEHA HWY,2020,2020
560060180001,A05160114,56-452 KAMEHAMEHA HWY,2020,2020
560060180001,A05160115,56-452 KAMEHAMEHA HWY,2020,2020
560060280000,A10200091,KAMEHAMEHA HWY,2029,2020
560060290000,A10180013,PLANTATION RD,2027,2020
560060300000,A10170043,PLANTATION RD,2026,2020
560060310000,A10180095,PLANTATION RD,2022,2020
560060320000,A20020595,PLANTATION RD,2021,2020
560060330000,A20040904,PLANTATION RD,2023,2020
560060340000,A10190162,PLANTATION RD,2028,2020
560060350000,A20030609,PLANTATION RD,2022,2020
560060360000,A10150237,PLANTATION RD,2024,2020
560060370000,A20030605,PLANTATION RD,2022,2020
560060380000,A20040105,PLANTATION RD,2023,2020
560060390000,A20040172,PLANTATION RD,2023,2020
560060400000,A20030607,PLANTATION RD,2022,2020
560060410000,A20030608,PLANTATION RD,2022,2020
560060420000,A10160094,PLANTATION RD,2025,2020
Parcel ID (TMK),Petition Number,Site Address,End Year,2020
560060430000,A20030612,PLANTATION RD,2022,2020
560060440000,A20030598,PLANTATION RD,2022,2020
560060450000,A20020599,PLANTATION RD,2021,2020
560060460000,A20020600,PLANTATION RD,2021,2020
560060470000,A10160163,PLANTATION RD,2025,2020
560060480000,A20030611,PLANTATION RD,2022,2020
560060490000,A20030613,PLANTATION RD,2022,2020
560060510000,A10170050,PLANTATION RD,2026,2020
560060520000,A20030606,PLANTATION RD,2022,2020
560060560000,A10140202,KAMEHAMEHA HWY,2023,2020
560060580000,A10190212,56-340 KAMEHAMEHA HWY,2028,2020
560060580000,A10190213,56-340 KAMEHAMEHA HWY,2028,2020
560060580000,A10190214,56-340 KAMEHAMEHA HWY,2028,2020
560060580000,A10190215,56-340 KAMEHAMEHA HWY,2028,2020
560060580000,A10190216,56-340 KAMEHAMEHA HWY,2028,2020
560060580000,A10190250,56-340 KAMEHAMEHA HWY,2028,2020
560060580000,AV10170025,56-340 KAMEHAMEHA HWY,2026,2020
560070010000,A10190227,KAMEHAMEHA HWY,2028,2020
570010070000,A05200025,KUILIMA DR,2024,2020
570010210000,A10160018,57-91 KAMEHAMEHA HWY,2025,2020
570010390000,A05190036,57-540 KAMEHAMEHA HWY,2023,2020
570010400000,A05190037,57-542 KAMEHAMEHA HWY,2023,2020
570010410001,A10160043,57-548 KAMEHAMEHA HWY,2025,2020
570010410002,A10150068,57-548 KAMEHAMEHA HWY,2024,2020
570010410003,A05200026,KAMEHAMEHA HWY,2024,2020
570010410004,A05200027,KAMEHAMEHA HWY,2024,2020
570010410005,A05200028,KAMEHAMEHA HWY,2024,2020
570010420001,A10150117,57-546 KAMEHAMEHA HWY,2024,2020
570010420003,A10180085,KAMEHAMEHA HWY,2027,2020
570010420004,A05160089,57-546 KAMEHAMEHA HWY,2020,2020
580020040004,A05160127,58-248 KAMEHAMEHA HWY,2020,2020
580020040005,A05160128,58-248 KAMEHAMEHA HWY,2020,2020
580020040006,A10150058A,58-248  KAMEHAMEHA HWY,2024,2020
580020040007,A10150058B,58-248 KAMEHAMEHA HWY,2024,2020
580020040008,A05160129,58-248 KAMEHAMEHA HWY,2020,2020
580020040009,A05160130,58-248 KAMEHAMEHA HWY,2020,2020
580020040010,A05160131,58-248 KAMEHAMEHA HWY,2020,2020
580040380000,A10140556,58-121 KAUNALA ST,2023,2020
580050880001,A10140004,58-348 A KAMEHAMEHA HWY,2023,2020
590050400000,A10170031,59-680 PUPUKEA RD,2026,2020
590060050000,A05160121,58-350 KAMEHAMEHA HWY,2020,2020
590060110000,A10110075,KAMEHAMEHA HWY,2020,2020
590060170000,A10170002,59-268 A KAMEHAMEHA HWY,2026,2020
Parcel ID (TMK),Petition Number,Site Address,End Year,2020
590060340001,A10130008,59-178 C1 KAMEHAMEHA HWY,2022,2020
590070060000,A10170058,59-84 KAHAE RD,2026,2020
590130150000,A05180079,59-208 KAMEHAMEHA HWY,2022,2020
590130210000,A05170005,59-202 KAMEHAMEHA HWY,2021,2020
590130220000,A05170051,59-204 KAMEHAMEHA HWY,2021,2020
590130230000,A05170114,59-190 KAMEHAMEHA HWY,2021,2020
590170520000,A10180051,59-450 ALAPIO RD,2027,2020
590170580000,A10160022,59-416 ALAPIO RD,2025,2020
590170620000,A10120021,59-388 ALAPIO RD,2021,2020
590170630000,A05160263,59-426 WAKA RD,2020,2020
590170740000,A05180054,59-444 ALAPIO RD,2022,2020
590180210000,A05170087,59-211 ALAPIO RD,2021,2020
590220070000,A10170161,59-747 MAULUKUA RD,2026,2020
590220100000,A10200071,59-618 AKANOHO PL,2029,2020
590220280000,A10170033,59-720 KAWOA WAY,2026,2020
590220350000,A10200046,59-589 PUPUKEA RD,2029,2020
590250060000,A10170032,59-744 ALAPIO PL,2026,2020
590250150000,A10190107,59-519 HOALIKE RD,2028,2020
590250190000,A10190251,59-520 HOALIKE RD,2028,2020
590250540000,A10190312,59-468 HOALIKE RD,2028,2020
590250550000,A10200022,59-675 ALAPIO RD,2029,2020
590250580000,A05170034,59-657 ALAPIO RD,2021,2020
590250640000,A10170062,59-415 KAWOWO RD,2026,2020
590250730000,A10200023,59-402 KAWOWO RD,2029,2020
590260030000,A10140389,59-480 PUPUKEA RD,2023,2020
590260040000,A10180127,59-472 PUPUKEA RD,2027,2020
590260060000,A10170059,59-456 PUPUKEA RD,2026,2020
590260130000,A10170082,59-526 AUKAUKA RD,2026,2020
590270050000,A10190086,59-381 PUPUKEA RD,2027,2020
590280170000,A10130003,59-530 PUPUKEA RD,2022,2020
590290040000,A10150190,59-408 WAKA RD,2024,2020
590290350000,A10130112,59-90 KAHAE RD,2022,2020
590300140000,A10130095,59-555 MAKANA RD,2022,2020
590300250000,A10140052,59-520 MAKANA RD,2023,2020
590300310000,A10140063,59-453 WILINAU RD,2023,2020
590310230000,A05180053,59-736 KANALANI PL,2022,2020
590310230001,A05180053A,59-736 KANALANI PL,2022,2020
590310230002,A05180053B,59-736 KANALANI PL,2022,2020
590310280000,A05160272,59-705 PUPUKEA RD,2020,2020
610020010000,AV10170022,KAMEHAMEHA HWY,2026,2020
610020240000,AV10170021,KAMEHAMEHA HWY,2026,2020
610050010000,A10140391,KAWAILOA DR,2023,2020
610050010000,A10160198,KAWAILOA DR,2025,2020
Parcel ID (TMK),Petition Number,Site Address,End Year,2020
610050010000,AV10150014,KAWAILOA DR,2024,2020
610050010000,AV10170023,KAWAILOA DR,2026,2020
610050100000,AV10150015,KAMEHAMEHA HWY,2024,2020
610050200001,A05160042,KAMEHAMEHA HWY,2020,2020
610050200003,A05200029,62-194 KAWAILOA RD,2024,2020
610050210000,A10200037,62-196 KAWAILOA DR,2029,2020
610060010000,A10120170,KAMEHAMEHA HWY,2021,2020
610060010000,AV10150016,KAMEHAMEHA HWY,2024,2020
610070010000,A10120171,KAMEHAMEHA HWY,2021,2020
610070010000,AV10150017,KAMEHAMEHA HWY,2024,2020
610080240000,A10150028,61-470 KAMEHAMEHA HWY,2024,2020
620020020000,A05160273,KAMEHAMEHA HWY,2020,2020
620020030000,A10150270,62-207 G KAWAILOA DR,2024,2020
620020030000,AV10120005,62-207 G KAWAILOA DR,2021,2020
620020060000,A20040062,62-203 M LOKOEA PL,2023,2020
620020070000,A05160175,62-390 JOSEPH P LEONG HWY,2020,2020
620020100000,A10120001,62-394 JOSEPH P LEONG HWY,2021,2020
620020320000,A10180135,KAMEHAMEHA HWY,2027,2020
620020330000,A10180134,KAMEHAMEHA HWY,2027,2020
620020340000,A10180133,KAMEHAMEHA HWY,2027,2020
620020350000,A10180132,KAMEHAMEHA HWY,2027,2020
620020360000,A10180131,KAMEHAMEHA HWY,2027,2020
620020380000,A10180039,LOKOEA PL,2027,2020
620020390000,A10180038,LOKOEA PL,2027,2020
620020420000,A05160265,62-380 JOSEPH P LEONG HWY,2020,2020
620020430000,A05160050,KAMEHAMEHA HWY,2020,2020
620020450000,A10160168,62-380 C JOSEPH P LEONG HWY,2025,2020
620020460000,A10160279,KAMEHAMEHA HWY,2025,2020
620020470000,A05160046,KAMEHAMEHA HWY,2025,2020
620020490000,A10200030,62-380 A JOSEPH P LEONG HWY,2029,2020
620030020000,A10190290,62-148 LOKOEA PL,2028,2020
620040010000,A10110079,62-204 H EMERSON RD,2020,2020
620040280000,A10130161,EMERSON RD,2022,2020
620040350000,A10160095,62-400 JOSEPH P LEONG HWY,2025,2020
620050350000,AV10170020,KAMEHAMEHA HWY,2026,2020
620060060000,AV10170019,66-420 KAMEHAMEHA HWY,2026,2020
620070070000,A10160025,66-636 KAMEHAMEHA HWY,2025,2020
620070080000,A10160026,KAMEHAMEHA HWY,2025,2020
620090010000,A10120172,KAMEHAMEHA HWY,2021,2020
620090010000,A10140396,KAMEHAMEHA HWY,2023,2020
